"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"164",28,6,2,4,2,1,60.5,1,0.5,0.516666666666667,0.884780567884475,0.533333333333333,0.85,2.50014467023875,1,1,2,0.801111111111111
"165",29,6,2,4,2,1,60.5,1,0.566666666666667,0.483333333333333,0.87716211279238,0.55,0.8,2.54871874287867,1,1,2,0.801111111111111
"166",30,6,2,3,2,1,60.5,1,0.441666666666667,0.333333333333333,0.885203456878667,0.508333333333333,0.775,2.4263098924315,1,1,2,0.801111111111111
"167",32,6,2,1,2,1,60.5,1,0.408333333333333,0.458333333333333,0.69738584955535,0.441666666666667,0.816666666666667,2.46466822691125,1,1,2,0.801111111111111
"168",34,6,1,2,2,1,60.5,1,0.441666666666667,0.458333333333333,1.08753264546394,0.45,0.883333333333333,2.52804402899842,1,1,2,0.801111111111111
"169",35,6,1,3,2,1,60.5,1,0.525,0.575,0.6573308368525,0.466666666666667,0.816666666666667,2.52321478607658,1,1,2,0.801111111111111
"170",36,6,2,4,2,1,60.5,1,0.441666666666667,0.325,1.59825180371594,0.425,0.783333333333333,2.4623094102545,1,1,2,0.801111111111111
"171",37,6,1,4,2,1,60.5,1,0.541666666666667,0.558333333333333,1.35582753419883,0.458333333333333,0.766666666666667,2.47143376641725,1,1,2,0.801111111111111
"172",38,6,1,3,2,1,60.5,1,0.516666666666667,0.558333333333333,0.654737168550467,0.583333333333333,0.708333333333333,2.50225662859558,1,1,2,0.801111111111111
"173",40,6,2,1,2,1,60.5,1,0.475,0.425,0.652908551692933,0.491666666666667,0.833333333333333,2.54196493393283,1,1,2,0.801111111111111
"174",42,6,1,2,2,1,60.5,1,0.575,0.616666666666667,1.05404324332843,0.591666666666667,0.925,2.55750959939708,1,1,2,0.801111111111111
"175",43,6,2,3,2,1,60.5,1,0.516666666666667,0.508333333333333,0.932946614424275,0.491666666666667,0.858333333333333,2.5257597101645,1,1,2,0.801111111111111
"176",44,6,1,4,2,1,60.5,1,0.416666666666667,0.391666666666667,1.11558823784217,0.466666666666667,0.575,2.49346947863817,1,1,2,0.801111111111111
"177",45,6,1,4,2,1,60.5,1,0.516666666666667,0.591666666666667,0.581462047497408,0.475,0.825,2.495310590067,1,1,2,0.801111111111111
"178",48,6,1,1,2,1,60.5,1,0.45,0.391666666666667,0.730440974235525,0.433333333333333,0.841666666666667,2.43874430848308,1,1,2,0.801111111111111
"179",50,6,1,2,2,1,60.5,1,0.508333333333333,0.458333333333333,0.8091507693132,0.533333333333333,0.766666666666667,2.5058470093955,1,1,2,0.801111111111111
"180",52,6,2,4,2,1,60.5,1,0.441666666666667,0.375,0.982647893826258,0.466666666666667,0.85,2.48318047578558,1,1,2,0.801111111111111
"181",1,7,1,1,1,2,60.5,3,0.541666666666667,0.0166666666666667,0.945550048351392,0.525,0.966666666666667,2.495022496328,2,2,1,0.928333333333333
"182",2,7,1,2,1,2,60.5,3,0.441666666666667,0.05,0.813930805524133,0.45,0.975,2.46764251547425,2,2,1,0.928333333333333
"183",6,7,1,3,1,2,60.5,3,0.508333333333333,0.0416666666666667,0.823355249563858,0.5,0.966666666666667,2.52163682262908,2,2,1,0.928333333333333
"184",8,7,1,1,1,2,60.5,3,0.508333333333333,0.0583333333333333,0.810335419575367,0.508333333333333,0.958333333333333,2.51400346576942,2,2,1,0.928333333333333
"185",9,7,1,1,1,2,60.5,3,0.358333333333333,0.35,0.8277289509772,0.366666666666667,0.641666666666667,2.41914439163617,2,2,1,0.928333333333333
"186",10,7,1,2,1,2,60.5,3,0.516666666666667,0.0333333333333333,1.17863715887034,0.525,0.958333333333333,2.50076843445758,2,2,1,0.928333333333333
"187",12,7,1,4,1,2,60.5,3,0.491666666666667,0.0333333333333333,0.733007315794642,0.5,0.941666666666667,2.50347328371642,2,2,1,0.928333333333333
"188",13,7,2,4,1,2,60.5,3,0.483333333333333,0.0416666666666667,0.811502937475767,0.483333333333333,0.941666666666667,2.47177866658517,2,2,1,0.928333333333333
"189",16,7,1,1,1,2,60.5,3,0.55,0.1,1.33255131443353,0.525,0.975,2.54744616772458,2,2,1,0.928333333333333
"190",18,7,1,2,1,2,60.5,3,0.458333333333333,0.116666666666667,1.633188484112,0.483333333333333,0.925,2.46541663344967,2,2,1,0.928333333333333
"191",19,7,1,3,1,2,60.5,3,0.441666666666667,0.0166666666666667,0.928247537215658,0.458333333333333,0.95,2.474336047741,2,2,1,0.928333333333333
"192",22,7,1,3,1,2,60.5,3,0.533333333333333,0.05,0.958916344245183,0.541666666666667,0.958333333333333,2.52291590226875,2,2,1,0.928333333333333
"193",26,7,2,2,1,2,60.5,3,0.5,0.141666666666667,1.25028282602643,0.525,0.866666666666667,2.5118864760575,2,2,1,0.928333333333333
"194",28,7,2,4,1,2,60.5,3,0.508333333333333,0.0333333333333333,0.710974776744733,0.483333333333333,0.941666666666667,2.50522315538575,2,2,1,0.928333333333333
"195",29,7,2,4,1,2,60.5,3,0.516666666666667,0.0166666666666667,0.630906120936258,0.541666666666667,0.941666666666667,2.51879519606483,2,2,1,0.928333333333333
"196",30,7,2,3,1,2,60.5,3,0.45,0.05,0.746406352520025,0.475,0.908333333333333,2.47917307279017,2,2,1,0.928333333333333
"197",32,7,2,1,1,2,60.5,3,0.475,0.0833333333333333,1.66553908586544,0.508333333333333,0.9,2.47558731509017,2,2,1,0.928333333333333
"198",34,7,1,2,1,2,60.5,3,0.483333333333333,0.05,0.852076035737842,0.5,0.95,2.47959110943167,2,2,1,0.928333333333333
